Data;Ref Venda;Ref Cliente;Nome do Cliente;E-Mail;Telemóvel;Ref Produto;Nome do Produto;Qt;Preço Produto c/IVA;Tipo;Categoria;Subcategoria;Marca;Pagamento;Total Compra c/IVA;Desconto
03/05/2016;37;Cliente_0023;Nome_Fictício_0023;cliente0023@exemplo.pt;900 000 023;2475;Termômetro para Incubadora COVATUTTO 16/24Eco/54/162;1;27,5;Incubadoras;Acessórios;Termómetros e Higrómetros;Novital;Transferência Bancária;27,5;0
04/05/2016;38;Cliente_0024;Nome_Fictício_0024;cliente0024@exemplo.pt;900 000 024;147;Loro Parque Mix Papagaio Africano - 15kg;1;30,9;Aves ;Misturas;Versele-Laga (Premium Prestige);Versele-Laga;Transferência Bancária;30,9;0
06/05/2016;39;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;352;Papadeex - AD3EC - 1kg;1;3,85;Aves ;Papas;EX;EX;Contra-Reembolso;29,25;0
06/05/2016;39;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;359;Papariquitex com Cocktail e Mel - 500Gr.;2;6,5;Aves ;Papas;EX;EX;Contra-Reembolso;29,25;0
06/05/2016;39;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;675;Papa Ovo Humida Pet Cup - 750Gr.;2;4,7;Aves ;Papas;Pet Cup;Pet Cup;Contra-Reembolso;29,25;0
06/05/2016;39;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;696;Raff - Trésor - 1kg;1;4,75;Aves ;Papas;Raff;Raff Professional;Contra-Reembolso;29,25;0
06/05/2016;39;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;4063;Complexo B - 100ml;1;6,95;Aves ;Suplementos/Farmácia ;Zoopan;Zoopan;Contra-Reembolso;29,25;0
06/05/2016;40;Cliente_0025;Nome_Fictício_0025;cliente0025@exemplo.pt;900 000 025;1667;Alimento Manutenção Alta Energia - 800Gr.;2;13,6;Aves ;Granulados;Psittacus;Psittacus;Transferência Bancária;13,6;0
07/05/2016;41;Cliente_0026;Nome_Fictício_0026;cliente0026@exemplo.pt;900 000 026;4067;Frente 50x35 Plastificada;2;9,6;Aves ;Acessórios Diversos;;Coração Lusitano;Contra-Reembolso;12,1;0
09/05/2016;42;Cliente_0027;Nome_Fictício_0027;cliente0027@exemplo.pt;900 000 027;37;Optima Complet - 20kg;1;32,65;Cães;Alimentação;Ownat;Ownat;Contra-Reembolso;35,15;0
10/05/2016;43;Cliente_0028;Nome_Fictício_0028;cliente0028@exemplo.pt;900 000 028;4153;Germinar Branco p/Canários - 4kg;1;6,6;Aves ;Misturas;Pet Cup;Pet Cup;Contra-Reembolso;86,2;0
10/05/2016;43;Cliente_0028;Nome_Fictício_0028;cliente0028@exemplo.pt;900 000 028;181;Gold Patee Canários PROFI - 25kg;1;68;Aves ;Papas;Orlux (Versele-Laga);Orlux;Contra-Reembolso;86,2;0
10/05/2016;43;Cliente_0028;Nome_Fictício_0028;cliente0028@exemplo.pt;900 000 028;219;Papa Branca para Canários - 1kg;2;9,1;Aves ;Papas;Orlux (Versele-Laga);Orlux;Contra-Reembolso;86,2;0
11/05/2016;44;Cliente_0022;Nome_Fictício_0022;cliente0022@exemplo.pt;900 000 022;428;Calci-Lux - 150Gr.;1;8,3;Aves ;Suplementos/Farmácia ;Oropharma;Oropharma;Contra-Reembolso;14,2;0
11/05/2016;44;Cliente_0022;Nome_Fictício_0022;cliente0022@exemplo.pt;900 000 022;553;Comedouro Cristal c/Gaveta;4;3,4;Aves ;Comedouros/Bebedouros;;EX;Contra-Reembolso;14,2;0
11/05/2016;45;Cliente_0029;Nome_Fictício_0029;cliente0029@exemplo.pt;900 000 029;222;Lori - 3kg;1;22,5;Aves ;Papas;Orlux (Versele-Laga);Orlux;Contra-Reembolso;25;0
12/05/2016;46;Cliente_0030;Nome_Fictício_0030;cliente0030@exemplo.pt;900 000 030;1;Mistura Psitacideos Profissional 25Kg;2;43,9;Aves ;Misturas;Pet Cup;Pet Cup;Contra-Reembolso;110,6;0
12/05/2016;46;Cliente_0030;Nome_Fictício_0030;cliente0030@exemplo.pt;900 000 030;14;Mistura Canários Prof. Premium - 25kg;1;26,9;Aves ;Misturas;Pet Cup;Pet Cup;Contra-Reembolso;110,6;0
12/05/2016;46;Cliente_0030;Nome_Fictício_0030;cliente0030@exemplo.pt;900 000 030;26;Mistura Papagaios Standard - 15kg;1;18,8;Aves ;Misturas;Pet Cup;Pet Cup;Contra-Reembolso;110,6;0
12/05/2016;46;Cliente_0030;Nome_Fictício_0030;cliente0030@exemplo.pt;900 000 030;31;Mistura Periquitos Standard - 25kg;1;18,5;Aves ;Misturas;Pet Cup;Pet Cup;Contra-Reembolso;110,6;0
15/05/2016;47;Cliente_0031;Nome_Fictício_0031;cliente0031@exemplo.pt;900 000 031;844;Art.85 - Poleiro Plastico 5cm;75;11,99;Aves ;Poleiros;;2G-R;Contra-Reembolso;14,49;0
15/05/2016;48;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;358;Papariquitex com Cocktail e Mel - 6kg;1;26,6;Aves ;Papas;EX;EX;Contra-Reembolso;37,7;0
15/05/2016;48;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;352;Papadeex - AD3EC - 1kg;1;3,85;Aves ;Papas;EX;EX;Contra-Reembolso;37,7;0
15/05/2016;48;Cliente_0002;Nome_Fictício_0002;cliente0002@exemplo.pt;;696;Raff - Trésor - 1kg;1;4,75;Aves ;Papas;Raff;Raff Professional;Contra-Reembolso;37,7;0
16/05/2016;49;Cliente_0031;Nome_Fictício_0031;cliente0031@exemplo.pt;900 000 031;844;Art.85 - Poleiro Plastico 5cm;100;15,99;Aves ;Poleiros;;2G-R;Contra-Reembolso;18,49;0
20/05/2016;50;Cliente_0032;Nome_Fictício_0032;cliente0032@exemplo.pt;900 000 032;2930;Boskot Hortênsias - 1kg;1;7,3;Jardim/Agricultura;Adubos/Tratamento;;Bosk;Transferência Bancária;10,3;0
20/05/2016;50;Cliente_0032;Nome_Fictício_0032;cliente0032@exemplo.pt;900 000 032;2615;Aromáticas - Beldroega;3;3;Jardim/Agricultura;Sementes;Aromáticas;Flora Lusitana;Transferência Bancária;10,3;0
20/05/2016;51;Cliente_0033;Nome_Fictício_0033;cliente0033@exemplo.pt;900 000 033;3319;Sapato S3 2W4 Vigo nº42;1;50,8;Material de Proteção;Calçado ;;2W4;Contra-Reembolso;53,3;0
21/05/2016;52;Cliente_0034;Nome_Fictício_0034;cliente0034@exemplo.pt;;4169;Fato Macaco Classe III Tipo4-5-6 (L);1;6,5;Material de Proteção;Fatos;;CLS;Contra-Reembolso;12,35;0
21/05/2016;52;Cliente_0034;Nome_Fictício_0034;cliente0034@exemplo.pt;;3442;Mascara Com Valvula FFP1;1;0,7;Material de Proteção;Mascaras;;CLS;Contra-Reembolso;12,35;0
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
;;Cliente_0035;Nome_Fictício_0035;cliente0035@exemplo.pt;;;;;;;;;;;;
